week,away,away_score,home,home_score,neutral,away_state,home_state
1,Bishop Ready (Columbus),51,Newark Catholic (Newark),19,0,,
1,Conotton Valley (Bowerston),39,Tuscarawas Central Catholic (New Philadelphia),6,0,,
1,Crooksville (Crooksville),36,Fisher Catholic (Lancaster),0,0,,
1,Dayton Christian (Miamisburg),6,St Bernard-Elmwood Place (St Bernard),32,0,,
1,Youngstown East (Youngstown),40,Whetstone (Columbus),6,0,,
1,Fairfield Christian Academy (Lancaster),48,Notre Dame (Portsmouth),60,0,,
1,Hamilton (Hamilton),15,Badin (Hamilton),0,0,,
1,Lakewood (Lakewood),43,John Marshall (Cleveland),6,0,,
1,Lucas (Lucas),48,Smethport (Smethport),12,0,,PA
1,St John School (Ashtabula),8,Trinity (Garfield Heights),28,0,,
1,Southeast (Ravenna),13,Garfield (Akron),21,0,,
1,Wellsville (Wellsville),6,Catholic Central (Steubenville),20,0,,
1,Cincinnati College Prep (Cincinnati),46,Clark Montessori (Cincinnati),0,0,,
1,Columbus Crusaders (club) (Columbus),48,Grand Valley Patriots (club),0,0,,MI
1,Southern Buckeye (club) (Russellville),0,North Adams (club) (Seaman),69,0,,
1,West Union (club) (West Union),6,C4 Lions (club) (Trenton),19,0,,
1,Foxfire (Zanesville),0,Peebles (club) (Peebles),45,0,,
1,Bellevue (Bellevue),12,Eminence,33,0,KY,KY
1,Boyle County (Danville),35,Lexington Christian,13,1,KY,KY
1,Clairton,30,Steel Valley,7,1,PA,PA
1,Cornell,44,Brashear (Pittsburgh),0,0,PA,PA
1,Westinghouse (Pittsburgh),26,Beaver,28,1,PA,PA
1,Hickory (Hermitage),35,Farrell (Farrell),31,0,PA,PA
1,Mercer,8,Franklin,7,0,PA,PA
1,Cambridge Springs,67,Kennedy Catholic (Hermitage),0,0,PA,PA
1,Riverdale Baptist (Upper Marlboro),56,Conwell-Egan,3,0,MD,PA
1,Nikiski (Nikiski),46,Monroe Catholic (Fairbanks),24,0,AK,AK
1,Seward (Seward),64,Valdez (Valdez),8,0,AK,AK
1,Kenai-Central (Kenai),12,Barrow (Barrow),18,0,AK,AK
1,Prince Avenue Christian (Bogart),21,Mallard Creek (Charlotte),31,1,GA,NC
1,Rabun Gap - Nacoochee,14,Baylor (Chattanooga),21,0,GA,TN
2,Big Walnut (Sunbury),56,Dunbar (Dayton),8,0,,
2,Toledo Christian (Toledo),41,Adrian Lenawee Christian,7,0,,MI
2,Thurgood Marshall (Dayton),0,Beechcroft (Columbus),40,0,,
2,East (Columbus),22,Independence (Columbus),36,0,,
2,Sciotoville Community (Portsmouth),0,Alexander (Albany),21,0,,
2,Hawken (Gates Mills),34,Berkshire (Burton),7,0,,
2,Kirtland (Kirtland),42,Crestview (Ashland),6,0,,
2,Linden McKinley (Columbus),22,Walnut Ridge (Columbus),32,0,,
2,Madison (Middletown),57,Gamble Montessori (Cincinnati),0,0,,
2,National Trail (New Paris),26,Tri-County North (Lewisburg),12,0,,
2,Richmond Heights (Richmond Heights),0,Colonel Crawford (North Robinson),48,0,,
2,South (Columbus),12,Centennial (Columbus),14,0,,
2,Waynesville (Waynesville),28,Greeneview (Jamestown),40,0,,
2,Independence (Coal City),30,Herbert Hoover (Elkview),37,0,WV,WV
2,Weir (Weirton),40,Oak Glen (New Cumberland),21,0,WV,WV
2,Linsly (Wheeling),0,Westinghouse (Pittsburgh),52,0,WV,PA
2,Birmingham Groves,35,U of D Jesuit (Detroit),14,0,MI,MI
2,Blissfield,6,Ottawa Lake Whiteford (Ottawa Lake),35,0,MI,MI
2,Climax-Scotts,24,NorthPointe Christian (Grand Rapids),32,0,MI,MI
2,Dearborn Divine Child (Dearborn),14,Parma Western,36,0,MI,MI
2,Detroit Cass Tech (Detroit),23,Rockford,30,0,MI,MI
2,Hudsonville,17,Howell,20,0,MI,MI
2,Litchfield,20,Concord,64,0,MI,MI
2,Mendon,60,New Buffalo,0,0,MI,MI
2,Michigan Center,21,Lumen Christi (Jackson),49,0,MI,MI
2,Muskegon Mona Shores (Muskegon),28,Grand Blanc,26,0,MI,MI
2,Pittsford,58,Britton-Deerfield (Britton),68,0,MI,MI
2,Portage Northern,19,Orchard Lake St Mary (Orchard Lake),50,0,MI,MI
2,Reading (Reading),14,White Pigeon,52,0,MI,MI
2,Novi Detroit Catholic Central (Novi),56,Dearborn,12,0,MI,MI
2,River Rouge (River Rouge),37,Westland John Glenn,8,0,MI,MI
2,Riverview Gabriel Richard (Riverview),15,Montrose,10,0,MI,MI
2,Warren De La Salle (Warren),21,Davison,3,0,MI,MI
2,Waterford Our Lady,0,Petersburg Summerfield (Petersburg),22,0,MI,MI
2,Flint New Standard Academy (Flint),6,Erie Mason (Erie),28,0,MI,MI
2,Central York (York),10,Manheim Township,28,0,PA,PA
2,Warren,6,Corry (Corry),42,0,PA,PA
2,The Hun School,42,Mt Carmel (Chicago),38,0,NJ,IL
2,Bergen Catholic (Oradell),14,IMG Academy (Bradenton),27,0,NJ,FL
2,Holy Names (Windsor),7,Caledonia (Caledonia),48,0,ON,MI
2,Bishop Moore (Orlando),42,Tottenville (Staten Island),21,0,FL,NY
2,Allen East (Harrod),62,Newark Catholic (Newark),28,0,,
2,Alliance (Alliance),14,Louisville (Louisville),40,0,,
2,Anderson (Cincinnati),52,West Clermont (Cincinnati),7,0,,
2,Anthony Wayne (Whitehouse),34,St John's Jesuit (Toledo),0,0,,
2,Arcanum (Arcanum),41,Twin Valley South (West Alexandria),18,0,,
2,Archbold (Archbold),14,St Henry (St Henry),42,0,,
2,Arlington (Arlington),31,Riverdale (Mt Blanchard),7,0,,
2,Ashland (Ashland),53,Marion Harding (Marion),29,0,,
2,Lakeside (Ashtabula),14,Notre Dame-Cathedral Latin (Chardon),49,0,,
2,Athens (The Plains),55,Gallia Academy (Gallipolis),6,0,,
2,Austintown-Fitch (Austintown),27,Jackson (Massillon),17,0,,
2,Barberton (Barberton),21,Stow-Munroe Falls (Stow),35,0,,
2,Bay (Bay Village),17,Field (Mogadore),24,0,,
2,Beachwood (Beachwood),10,John Adams (Cleveland),40,0,,
2,Beallsville (Beallsville),0,Newcomerstown (Newcomerstown),40,0,,
2,Bellaire (Bellaire),6,Barnesville (Barnesville),50,0,,
2,Bellbrook (Bellbrook),35,Bellefontaine (Bellefontaine),14,0,,
2,Bellevue (Bellevue),28,Wauseon (Wauseon),7,0,,
2,Belpre (Belpre),6,Fort Frye (Beverly),72,0,,
2,Benedictine (Cleveland),40,Avon Lake (Avon Lake),16,0,,
2,Benjamin Logan (Bellefontaine),21,West Liberty-Salem (West Liberty),31,0,,
2,Bexley (Columbus),49,Mifflin (Columbus),8,0,,
2,Bishop Ready (Columbus),21,Cincinnati Hills Christian Academy (Cincinnati),35,0,,
2,Bishop Watterson (Columbus),45,Dublin Scioto (Dublin),0,0,,
2,Black River (Sullivan),21,Northwestern (West Salem),28,0,,
2,Blanchester (Blanchester),27,Cincinnati Country Day (Cincinnati),29,0,,
2,Bluffton (Bluffton),42,Pandora-Gilboa (Pandora),0,0,,
2,Boardman (Youngstown),13,Lake (Uniontown),34,0,,
2,Bowsher (Toledo),8,Genoa Area (Genoa),38,0,,
2,Bradford (Bradford),12,Ansonia (Ansonia),60,0,,
2,Brecksville-Broadview Heights (Broadview Heights),14,Maple Heights (Maple Heights),30,0,,
2,Bridgeport (Bridgeport),0,Monroe Central (Woodsfield),48,0,,
2,Brookfield (Brookfield),13,Springfield (New Middletown),35,0,,
2,Brooklyn (Brooklyn),42,Oberlin (Oberlin),26,0,,
2,Brookville (Brookville),20,Anna (Anna),46,0,,
2,Buchtel (Akron),18,Warren G Harding (Warren),20,0,,
2,Buckeye Central (New Washington),0,Ada (Ada),42,0,,
2,Buckeye Local (Rayland),21,Union Local (Belmont),42,0,,
2,Buckeye Trail (Lore City),44,Harrison Central (Cadiz),41,0,,
2,Buckeye Valley (Delaware),21,Heath (Heath),20,0,,
2,Bucyrus (Bucyrus),12,Triad (North Lewisburg),19,0,,
2,Caldwell (Caldwell),26,Waterford (Waterford),14,0,,
2,Canal Winchester (Canal Winchester),15,Hilliard Davidson (Hilliard),36,0,,
2,Canton McKinley (Canton),14,Avon (Avon),21,0,,
2,Cardinal Mooney (Youngstown),7,Villa Angela-St Joseph (Cleveland),38,0,,
2,Cardington-Lincoln (Cardington),6,Mohawk (Sycamore),54,0,,
2,Carlisle (Carlisle),36,Miami East (Casstown),52,0,,
2,Archbishop Carroll (Dayton),41,Tecumseh (New Carlisle),6,0,,
2,Catholic Central (Steubenville),19,Strasburg-Franklin (Strasburg),34,0,,
2,Celina (Celina),6,St Marys Memorial (St Marys),35,0,,
2,Centerburg (Centerburg),21,Ontario (Ontario),35,0,,
2,Canton Central Catholic (Canton),7,Norwayne (Creston),45,0,,
2,Central Crossing (Grove City),14,Franklin Heights (Columbus),21,0,,
2,Chagrin Falls (Chagrin Falls),23,Youngstown East (Youngstown),22,0,,
2,Chaminade Julienne (Dayton),7,Taft (Cincinnati),12,0,,
2,Chaney (Youngstown),6,Struthers (Struthers),28,0,,
2,Chesapeake (Chesapeake),42,Minford (Minford),0,0,,
2,Circleville (Circleville),35,Vinton County (McArthur),14,0,,
2,Claymont (Uhrichsville),27,Smithville (Smithville),30,0,,
2,Clear Fork (Bellville),14,Granville (Granville),31,0,,
2,Cleveland Heights (Cleveland Heights),21,Detroit King (Detroit),25,0,,MI
2,Coldwater (Coldwater),31,Clinton-Massie (Clarksville),15,0,,
2,Tiffin Columbian (Tiffin),0,Chardon (Chardon),42,0,,
2,Columbus Grove (Columbus Grove),42,Liberty-Benton (Findlay),14,0,,
2,Conneaut (Conneaut),6,Independence (Independence),27,0,,
2,Cory-Rawson (Rawson),6,Upper Scioto Valley (McGuffey),48,0,,
2,Coshocton (Coshocton),0,Johnstown (Johnstown),39,0,,
2,Coventry (Akron),6,Rittman (Rittman),28,0,,
2,Covington (Covington),14,Dayton Christian (Miamisburg),7,0,,
2,Crooksville (Crooksville),27,Southern (Racine),20,0,,
2,Danbury (Lakeside),28,Waldron,48,0,,MI
2,Danville (Danville),24,Utica (Utica),14,0,,
2,Defiance (Defiance),9,Wapakoneta (Wapakoneta),34,0,,
2,Dixie (New Lebanon),6,Mississinawa Valley (Union City),20,0,,
2,Dublin Coffman (Dublin),28,Miamisburg (Miamisburg),16,0,,
2,East (Akron),20,Bedford (Bedford),27,0,,
2,East Canton (East Canton),28,United (Hanoverton),31,0,,
2,East Clinton (Sabina),6,Cedarville (Cedarville),40,0,,
2,Eastern (Beaver),34,Huntington (Chillicothe),7,0,,
2,East Liverpool (East Liverpool),14,Indian Creek (Wintersville),20,0,,
2,Eastmoor Academy (Columbus),21,KIPP Columbus (Columbus),26,0,,
2,East Palestine (East Palestine),12,Windham (Windham),45,0,,
2,Eaton (Eaton),42,Richmond (Richmond),6,0,,IN
2,Edgewood (Ashtabula),18,Grand Valley (Orwell),7,0,,
2,Edison (Milan),41,St Paul (Norwalk),2,0,,
2,Edon (Edon),55,Antwerp (Antwerp),6,0,,
2,Ellet (Akron),0,Tallmadge (Tallmadge),49,0,,
2,Elmwood (Bloomdale),6,Eastwood (Pemberville),49,0,,
2,Evergreen (Metamora),6,Ottawa Hills (Toledo),40,0,,
2,Fairborn (Fairborn),0,Tippecanoe (Tipp City),41,0,,
2,Fairfield (Fairfield),33,Colerain (Cincinnati),13,0,,
2,Fairfield Christian Academy (Lancaster),28,Oak Hill (Oak Hill),35,0,,
2,Fairland (Proctorville),30,Point Pleasant (Point Pleasant),13,0,,WV
2,Fairview (Fairview Park),20,Columbia (Columbia Station),14,0,,
2,Fairview (Sherwood),28,Delta (Delta),35,0,,
2,Fayetteville (Fayetteville),0,Clark Montessori (Cincinnati),58,0,,
2,Firestone (Akron),14,Copley (Copley),33,0,,
2,Fort Loramie (Fort Loramie),0,Versailles (Versailles),41,0,,
2,Fort Recovery (Fort Recovery),6,Urbana (Urbana),43,0,,
2,Fostoria (Fostoria),6,Bowling Green (Bowling Green),49,0,,
2,Fredericktown (Fredericktown),13,Northridge (Johnstown),19,0,,
2,Frontier (New Matamoras),14,Miller (Corning),35,0,,
2,Galion (Galion),14,Carey (Carey),8,0,,
2,Geneva (Geneva),49,Harvey (Painesville),7,0,,
2,Gibsonburg (Gibsonburg),56,Seneca East (Attica),34,0,,
2,Gilmour Academy (Gates Mills),48,Warrensville Heights (Warrensville Heights),0,0,,
2,Glenville (Cleveland),13,Olentangy Liberty (Powell),24,0,,
2,Graham Local (St Paris),7,Mechanicsburg (Mechanicsburg),34,0,,
2,Grandview Heights (Columbus),40,West (Columbus),6,0,,
2,Greenville (Greenville),0,Troy (Troy),49,0,,
2,Grove City (Grove City),38,Westland (Galloway),28,0,,
2,Grove City Christian (Grove City),45,Green (Franklin Furnace),0,0,,
2,Groveport Madison (Groveport),8,Gahanna Lincoln (Gahanna),7,0,,
2,Hamilton (Hamilton),0,Lakota West (West Chester),31,0,,
2,Hamilton Township (Columbus),14,St Charles (Columbus),21,0,,
2,Hardin Northern (Dola),30,North Baltimore (North Baltimore),13,0,,
2,Highland (Marengo),26,Dalton (Dalton),48,0,,
2,Hilliard Darby (Hilliard),7,Hilliard Bradley (Hilliard),28,0,,
2,Hillsboro (Hillsboro),32,Goshen (Goshen),7,0,,
2,Hillsdale (Jeromesville),26,Lucas (Lucas),8,0,,
2,Hilltop (West Unity),14,Edgerton (Edgerton),69,0,,
2,Holgate (Holgate),48,Camden-Frontier,22,0,,MI
2,Holy Name (Parma Heights),14,Niles McKinley (Niles),0,0,,
2,Hoover (North Canton),18,Hudson (Hudson),7,0,,
2,Hopewell-Loudon (Bascom),36,Pleasant (Marion),15,0,,
2,Howland (Warren),7,Poland Seminary (Poland),41,0,,
2,Hughes (Cincinnati),19,Dixie Heights (Edgewood),66,0,,KY
2,Huron (Huron),41,Brookside (Sheffield),7,0,,
2,Indian Lake (Lewistown),19,Fairbanks (Milford Center),16,0,,
2,Indian Valley (Gnadenhutten),62,Meadowbrook (Byesville),21,0,,
2,Ironton (Ironton),51,Jackson (Jackson),14,0,,
2,Jefferson (Delphos),13,Parkway (Rockford),17,0,,
2,Jefferson Area (Jefferson),0,Lakeview (Cortland),40,0,,
2,John F Kennedy (Cleveland),0,University School (Hunting Valley),52,0,,
2,John F Kennedy (Warren),31,Garfield (Garrettsville),13,0,,
2,John Glenn (New Concord),49,Cambridge (Cambridge),7,0,,
2,Jonathan Alder (Plain City),9,Columbus Academy (Gahanna),27,0,,
2,Garfield (Akron),7,Revere (Richfield),50,0,,
2,Kenton (Kenton),18,Ottawa-Glandorf (Ottawa),34,0,,
2,Kenton Ridge (Springfield),35,Bethel (Tipp City),3,0,,
2,Kettering Fairmont (Kettering),27,Trotwood-Madison (Trotwood),18,0,,
2,Keystone (La Grange),14,Cloverleaf (Seville),21,0,,
2,Kings (Kings Mills),5,Winton Woods (Cincinnati),19,0,,
2,River Valley (Bidwell),7,South Gallia (Crown City),42,0,,
2,LaBrae (Leavittsburg),26,Campbell Memorial (Campbell),25,0,,
2,Lake Catholic (Mentor),33,Cuyahoga Valley Christian Academy (Cuyahoga Falls),7,0,,
2,Lakewood (Hebron),12,Maysville (Zanesville),35,0,,
2,Lakewood (Lakewood),12,Clearview (Lorain),40,0,,
2,Lakota (Kansas),35,Arcadia (Arcadia),0,0,,
2,Lebanon (Lebanon),19,Loveland (Loveland),10,0,,
2,Leetonia (Leetonia),0,Waterloo (Atwater),24,0,,
2,Lehman Catholic (Sidney),47,Southeastern Local (South Charleston),19,0,,
2,Leipsic (Leipsic),18,Van Buren (Van Buren),6,0,,
2,Liberty (Youngstown),7,Girard (Girard),41,0,,
2,Lima Senior (Lima),35,Findlay (Findlay),31,0,,
2,Little Miami (Morrow),13,Turpin (Cincinnati),34,0,,
2,Lockland (Lockland),3,Bethel-Tate (Bethel),28,0,,
2,Logan (Logan),19,Nelsonville-York (Nelsonville),0,0,,
2,London (London),42,Chillicothe (Chillicothe),0,0,,
2,Loudonville (Loudonville),7,Worthington Christian (Worthington),42,0,,
2,Lowellville (Lowellville),26,Toronto (Toronto),57,0,,
2,Lutheran West (Rocky River),0,Aurora (Aurora),48,0,,
2,Madison (Madison),17,South (Willoughby),14,0,,
2,Madison-Plains (London),41,Southeastern (Chillicothe),6,0,,
2,Malvern (Malvern),35,Conotton Valley (Bowerston),20,0,,
2,Mansfield Senior (Mansfield),14,Canfield (Canfield),20,0,,
2,Margaretta (Castalia),14,Western Reserve (Collins),42,0,,
2,Marion Local (Maria Stein),49,Franklin (Franklin),0,0,,
2,Marion-Franklin (Columbus),0,Delaware Hayes (Delaware),30,0,,
2,Marlington (Alliance),14,Northwest (Canal Fulton),31,0,,
2,Marysville (Marysville),0,Perrysburg (Perrysburg),37,0,,
2,Mason (Mason),13,Lakota East (Liberty Township),20,0,,
2,Mathews (Vienna),6,Southeast (Ravenna),41,0,,
2,Maumee (Maumee),56,Bryan (Bryan),14,0,,
2,Mayfield (Mayfield),32,Elyria Catholic (Elyria),26,0,,
2,McComb (McComb),31,Crestview (Convoy),14,0,,
2,McDonald (McDonald),35,Columbiana (Columbiana),3,0,,
2,Medina (Medina),14,Olentangy (Lewis Center),38,0,,
2,Meigs (Pomeroy),6,Fairfield Union (Lancaster),48,0,,
2,Mentor (Mentor),20,St Ignatius (Cleveland),14,0,,
2,Miami Trace (Washington Court House),21,Wilmington (Wilmington),19,0,,
2,Miami Valley Christian Academy (Cincinnati),14,Clermont Northeastern (Batavia),0,0,,
2,Milford (Milford),38,Walnut Hills (Cincinnati),0,0,,
2,Milton-Union (West Milton),7,Valley View (Germantown),49,0,,
2,Minerva (Minerva),0,Crestwood (Mantua),38,0,,
2,Minster (Minster),41,Africentric Early College (Columbus),14,0,,
2,Archbishop Moeller (Cincinnati),42,Bishop Dwenger (Fort Wayne),18,0,,IN
2,Mogadore (Mogadore),0,Ravenna (Ravenna),21,0,,
2,Monroeville (Monroeville),23,Calvert (Tiffin),9,0,,
2,Montpelier (Montpelier),14,Woodmore (Elmore),44,0,,
2,Morgan (McConnelsville),21,Warren (Vincent),24,0,,
2,Mount Gilead (Mount Gilead),18,Upper Sandusky (Upper Sandusky),27,0,,
2,Mount Healthy (Cincinnati),62,Ross (Hamilton),35,0,,
2,Napoleon (Napoleon),7,Liberty Center (Liberty Center),31,0,,
2,Newark (Newark),36,Mount Vernon (Mount Vernon),14,0,,
2,New Bremen (New Bremen),10,Norton (Norton),0,0,,
2,New London (New London),14,Bishop Rosecrans (Zanesville),41,0,,
2,New Miami (Hamilton),40,Manchester (Manchester),20,0,,
2,Newton Falls (Newton Falls),6,Jackson-Milton (North Jackson),48,0,,
2,Nordonia (Macedonia),35,Berea-Midpark (Berea),28,0,,
2,Normandy (Parma),0,Streetsboro (Streetsboro),58,0,,
2,North (Akron),6,Twinsburg (Twinsburg),44,0,,
2,North Central (Pioneer),0,Paulding (Paulding),58,0,,
2,Northmont (Clayton),6,La Salle (Cincinnati),27,0,,
2,Northmor (Galion),49,South Central (Greenwich),0,0,,
2,North Olmsted (North Olmsted),0,Midview (Grafton),14,0,,
2,North Ridgeville (North Ridgeville),49,Valley Forge (Parma Heights),13,0,,
2,North Royalton (North Royalton),20,Highland (Medina),50,0,,
2,North Union (Richwood),34,Liberty Union (Baltimore),39,0,,
2,Norwalk (Norwalk),12,North (Eastlake),17,0,,
2,Northwest (Cincinnati),12,Indian Hill (Cincinnati),35,0,,
2,Northwest (McDermott),19,McClain (Greenfield),13,0,,
2,Northwestern (Springfield),35,Greenon (Enon),0,0,,
2,Northwood (Northwood),0,Lake (Millbury),35,0,,
2,Norwood (Norwood),6,Mariemont (Cincinnati),48,0,,
2,Notre Dame (Portsmouth),8,Adena (Frankfort),28,0,,
2,Oak Hills (Cincinnati),14,Middletown (Middletown),34,0,,
2,Oakwood (Dayton),21,Northridge (Dayton),16,0,,
2,Olentangy Berlin (Delaware),14,Upper Arlington (Upper Arlington),17,0,,
2,Olmsted Falls (Olmsted Falls),27,Brunswick (Brunswick),3,0,,
2,Orange (Pepper Pike),50,Mineral Ridge (Mineral Ridge),22,0,,
2,Olentangy Orange (Lewis Center),54,Westerville North (Westerville),41,0,,
2,Otsego (Tontogany),14,Tinora (Defiance),9,0,,
2,Patrick Henry (Hamler),48,Ayersville (Defiance),2,0,,
2,Ponitz Tech (Dayton),0,Beavercreek (Beavercreek),41,0,,
2,Perkins (Sandusky),35,Padua Franciscan (Parma),0,0,,
2,Perry (Lima),0,Ridgemont (Mt Victory),32,0,,
2,Perry (Massillon),17,St Vincent-St Mary (Akron),0,0,,
2,Perry (Perry),42,Euclid (Euclid),0,0,,
2,Philo (Duncan Falls),19,New Lexington (New Lexington),44,0,,
2,Pickerington Central (Pickerington),45,Wayne (Huber Heights),40,0,,
2,Piketon (Piketon),27,Wellston (Wellston),34,0,,
2,Piqua (Piqua),7,Butler (Vandalia),17,0,,
2,Plymouth (Plymouth),21,Willard (Willard),24,0,,
2,Port Clinton (Port Clinton),43,Rossford (Rossford),7,0,,
2,Portsmouth West (West Portsmouth),7,Portsmouth (Portsmouth),41,0,,
2,Preble Shawnee (Camden),42,Tri-Village (New Madison),25,0,,
2,Princeton (Cincinnati),52,Sycamore (Cincinnati),0,0,,
2,Pymatuning Valley (Andover),48,Cardinal (Middlefield),0,0,,
2,Reading (Reading),29,Batavia (Batavia),52,0,,
2,Reynoldsburg (Reynoldsburg),14,Dublin Jerome (Dublin),23,0,,
2,Rhodes (Cleveland),8,Westlake (Westlake),26,0,,
2,Ridgedale (Morral),8,Elgin (Marion),27,0,,
2,River (Hannibal),14,Martins Ferry (Martins Ferry),50,0,,
2,Riverside (De Graff),13,Northeastern (South Vienna),28,0,,
2,Riverside (Painesville),10,Green (Uniontown),17,0,,
2,River Valley (Caledonia),35,Madison Comprehensive (Mansfield),14,0,,
2,River View (Warsaw),0,Ridgewood (West Lafayette),56,0,,
2,Rock Hill (Ironton),35,Symmes Valley (Willow Wood),6,0,,
2,Roger Bacon (St Bernard),47,Western Hills (Cincinnati),0,0,,
2,Kent Roosevelt (Kent),14,Wooster (Wooster),31,0,,
2,Rootstown (Rootstown),35,Champion (Warren),0,0,,
2,St Bernard-Elmwood Place (St Bernard),28,Finneytown (Cincinnati),6,0,,
2,St Clairsville (St Clairsville),34,Zanesville (Zanesville),0,0,,
2,St Francis DeSales (Columbus),17,Badin (Hamilton),3,0,,
2,St Francis de Sales (Toledo),49,Scott (Toledo),12,0,,
2,St John's (Delphos),13,Lima Central Catholic (Lima),14,0,,
2,St Xavier (Cincinnati),34,Centerville (Centerville),10,0,,
2,Salem (Salem),0,South Range (Canfield),35,0,,
2,Sandusky (Sandusky),14,Fremont Ross (Fremont),21,0,,
2,Sandy Valley (Magnolia),2,Manchester (New Franklin),27,0,,
2,Shaker Heights (Shaker Heights),28,Brush (Lyndhurst),20,0,,
2,Shawnee (Lima),21,Elida (Elida),14,0,,
2,Shawnee (Springfield),19,Madeira (Cincinnati),41,0,,
2,Shelby (Shelby),21,Lexington (Lexington),10,0,,
2,Shenandoah (Sarahsville),21,Shadyside (Shadyside),19,0,,
2,Sidney (Sidney),67,Stebbins (Riverside),55,0,,
2,Canton South (Canton),3,Dover (Dover),31,0,,
2,Southern (Salineville),14,Crestview (Columbiana),35,0,,
2,Spencerville (Spencerville),28,Wayne Trace (Haviland),27,0,,
2,Springboro (Springboro),38,Edgewood (Trenton),7,0,,
2,Springfield (Akron),6,Cuyahoga Falls (Cuyahoga Falls),21,0,,
2,Springfield (Holland),16,Rogers (Toledo),8,0,,
2,Start (Toledo),25,Clyde (Clyde),49,0,,
2,Amherst Steele (Amherst),42,Buckeye (Medina),21,0,,
2,Steubenville (Steubenville),27,New Philadelphia (New Philadelphia),21,0,,
2,Strongsville (Strongsville),10,Solon (Solon),14,0,,
2,Summit Country Day (Cincinnati),6,Cincinnati College Prep (Cincinnati),36,0,,
2,Swanton (Swanton),6,Hicksville (Hicksville),22,0,,
2,Sylvania Northview (Sylvania),0,Clay (Oregon),49,0,,
2,Talawanda (Oxford),6,Bishop Fenwick (Franklin),14,0,,
2,Taylor (Cleves),0,Lawrenceburg (Lawrenceburg),15,0,,IN
2,Teays Valley (Ashville),28,Bloom-Carroll (Carroll),10,0,,
2,Trimble (Glouster),46,Berne Union (Sugar Grove),13,0,,
