week,away,away_score,home,home_score,neutral,away_state,home_state
9,Northridge (Dayton),20,Milton-Union (West Milton),21,0,,
9,North Ridgeville (North Ridgeville),23,Avon Lake (Avon Lake),17,0,,
9,Northwest (Cincinnati),8,St Francis DeSales (Columbus),49,0,,
9,Northwest (McDermott),23,Waverly (Waverly),67,0,,
9,Northwestern (Springfield),14,Indian Lake (Lewistown),35,0,,
9,Notre Dame (Portsmouth),48,Symmes Valley (Willow Wood),12,0,,
9,Oak Harbor (Oak Harbor),35,Eastwood (Pemberville),21,0,,
9,Oak Hill (Oak Hill),14,Portsmouth West (West Portsmouth),49,0,,
9,Oak Hills (Cincinnati),17,Lakota East (Liberty Township),7,0,,
9,Oakwood (Dayton),13,Bellbrook (Bellbrook),37,0,,
9,Olentangy Berlin (Delaware),34,Marysville (Marysville),14,0,,
9,Olentangy (Lewis Center),35,Dublin Jerome (Dublin),20,0,,
9,Olentangy Liberty (Powell),6,Hilliard Davidson (Hilliard),10,0,,
9,Olmsted Falls (Olmsted Falls),21,Berea-Midpark (Berea),35,0,,
9,Otsego (Tontogany),46,Lake (Millbury),14,0,,
9,Padua Franciscan (Parma),21,Notre Dame-Cathedral Latin (Chardon),7,0,,
9,Pandora-Gilboa (Pandora),61,Riverdale (Mt Blanchard),0,0,,
9,Parkway (Rockford),8,St John's (Delphos),42,0,,
9,Patrick Henry (Hamler),22,Archbold (Archbold),59,0,,
9,Ponitz Tech (Dayton),0,Thurgood Marshall (Dayton),48,0,,
9,Perkins (Sandusky),31,Sandusky (Sandusky),14,0,,
9,Perry (Lima),0,Elgin (Marion),61,0,,
9,Perry (Massillon),14,Lake (Uniontown),37,0,,
9,Perry (Perry),34,West Geauga (Chesterland),0,0,,
9,Perrysburg (Perrysburg),47,Springfield (Holland),6,0,,
9,Philo (Duncan Falls),12,John Glenn (New Concord),37,0,,
9,Pickerington Central (Pickerington),21,Lancaster (Lancaster),14,0,,
9,Piqua (Piqua),17,Sidney (Sidney),21,0,,
9,Plymouth (Plymouth),7,Monroeville (Monroeville),48,0,,
9,Princeton (Cincinnati),44,Colerain (Cincinnati),7,0,,
9,Richmond Heights (Richmond Heights),12,McComb (McComb),56,0,,
9,Ridgewood (West Lafayette),32,Claymont (Uhrichsville),13,0,,
9,Riverside (De Graff),51,Covington (Covington),7,0,,
9,River Valley (Caledonia),35,Galion (Galion),42,0,,
9,River View (Warsaw),0,Maysville (Zanesville),56,0,,
9,Rock Hill (Ironton),33,Chesapeake (Chesapeake),21,0,,
9,Rocky River (Rocky River),28,Bay (Bay Village),21,0,,
9,Roger Bacon (St Bernard),17,Purcell Marian (Cincinnati),41,0,,
9,Kent Roosevelt (Kent),17,Tallmadge (Tallmadge),18,0,,
9,Rootstown (Rootstown),35,Southeast (Ravenna),7,0,,
9,Ross (Hamilton),41,Monroe (Monroe),14,0,,
9,St Charles (Columbus),30,Lutheran East (Cleveland Heights),0,0,,
9,St Francis de Sales (Toledo),0,Central Catholic (Toledo),69,0,,
9,St John School (Ashtabula),6,Pymatuning Valley (Andover),60,0,,
9,St John's Jesuit (Toledo),3,Warren De La Salle,35,0,,MI
9,Villa Angela-St Joseph (Cleveland),45,St Vincent-St Mary (Akron),14,0,,
9,St Thomas Aquinas (Louisville),6,Mogadore (Mogadore),53,0,,
9,Sandy Valley (Magnolia),10,Garaway (Sugarcreek),14,0,,
9,Scott (Toledo),26,Lima Senior (Lima),62,0,,
9,Seneca East (Attica),34,Wynford (Bucyrus),66,0,,
9,Shaker Heights (Shaker Heights),38,Medina (Medina),70,0,,
9,Shaw (East Cleveland),6,Warrensville Heights (Warrensville Heights),58,0,,
9,Shawnee (Lima),15,Ottawa-Glandorf (Ottawa),16,0,,
9,Shawnee (Springfield),41,Benjamin Logan (Bellefontaine),7,0,,
9,Shelby (Shelby),37,Ontario (Ontario),31,0,,
9,Smithville (Smithville),14,Rittman (Rittman),28,0,,
9,Solon (Solon),0,Brunswick (Brunswick),34,0,,
9,Canton South (Canton),34,Tuslaw (Massillon),3,0,,
9,South (Willoughby),14,Kenston (Chagrin Falls),37,0,,
9,South Gallia (Crown City),8,Eastern (Beaver),27,0,,
9,Southern (Racine),58,Manchester (Manchester),14,0,,
9,South Point (South Point),7,Portsmouth (Portsmouth),21,0,,
9,Spencerville (Spencerville),0,Crestview (Convoy),42,0,,
9,Springboro (Springboro),40,Wayne (Huber Heights),8,0,,
9,Springfield (Akron),6,Streetsboro (Streetsboro),76,0,,
9,Springfield (New Middletown),28,McDonald (McDonald),7,0,,
9,Springfield (Springfield),30,Miamisburg (Miamisburg),27,0,,
9,Stow-Munroe Falls (Stow),10,Nordonia (Macedonia),41,0,,
9,Summit Country Day (Cincinnati),47,Norwood (Norwood),28,0,,
9,Sylvania Northview (Sylvania),0,Anthony Wayne (Whitehouse),48,0,,
9,Sylvania Southview (Sylvania),32,Clay (Oregon),25,0,,
9,Taylor (Cleves),20,Reading (Reading),55,0,,
9,Tecumseh (New Carlisle),7,Urbana (Urbana),69,0,,
9,Tinora (Defiance),38,Edgerton (Edgerton),0,0,,
9,Triad (North Lewisburg),14,West Liberty-Salem (West Liberty),56,0,,
9,Trimble (Glouster),8,Waterford (Waterford),14,0,,
9,Trinity (Garfield Heights),0,Cuyahoga Heights (Cuyahoga Heights),33,0,,
9,Tri-Valley (Dresden),28,Sheridan (Thornville),17,0,,
9,Triway (Wooster),31,Northwest (Canal Fulton),26,0,,
9,Troy (Troy),49,Fairborn (Fairborn),14,0,,
9,Tuscarawas Central Catholic (New Philadelphia),0,Malvern (Malvern),63,0,,
9,Unioto (Chillicothe),45,Paint Valley (Bainbridge),7,0,,
9,University School (Hunting Valley),0,Steubenville (Steubenville),28,0,,
9,Upper Arlington (Upper Arlington),21,Dublin Coffman (Dublin),3,0,,
9,Utica (Utica),20,Northridge (Johnstown),0,0,,
9,Valley (Lucasville),34,Grandview Heights (Columbus),35,0,,
9,Van Buren (Van Buren),6,Arlington (Arlington),28,0,,
9,Versailles (Versailles),14,Coldwater (Coldwater),21,0,,
9,Vinton County (McArthur),13,Nelsonville-York (Nelsonville),7,0,,
9,Walsh Jesuit (Cuyahoga Falls),62,Lake Catholic (Mentor),38,0,,
9,Wapakoneta (Wapakoneta),38,Bath (Lima),0,0,,
9,Warren (Vincent),48,Alexander (Albany),7,0,,
9,Watkins Memorial (Pataskala),34,Zanesville (Zanesville),0,0,,
9,Waynedale (Apple Creek),16,Chippewa (Doylestown),14,0,,
9,Waynesfield-Goshen (Waynesfield),53,Ridgedale (Morral),20,0,,
9,Waynesville (Waynesville),29,Eaton (Eaton),32,0,,
9,Wayne Trace (Haviland),35,Ayersville (Defiance),38,0,,
9,Wellington (Wellington),14,Keystone (La Grange),22,0,,
9,Wellsville (Wellsville),7,Columbiana (Columbiana),53,0,,
9,West (Columbus),6,Independence (Columbus),48,0,,
9,Western Hills (Cincinnati),54,Woodward (Cincinnati),22,0,,
9,Westfall (Williamsport),41,Huntington (Chillicothe),14,0,,
9,West Clermont (Cincinnati),0,Milford (Milford),27,0,,
9,West Holmes (Millersburg),9,New Philadelphia (New Philadelphia),8,0,,
9,Westlake (Westlake),54,North Olmsted (North Olmsted),49,0,,
9,Westland (Galloway),0,Westerville Central (Westerville),38,0,,
9,West Muskingum (Zanesville),57,Coshocton (Coshocton),56,0,,
9,Wheelersburg (Wheelersburg),51,Minford (Minford),0,0,,
9,Whetstone (Columbus),12,Northland (Columbus),37,0,,
9,Whitehall-Yearling (Whitehall),35,Beechcroft (Columbus),34,0,,
9,Wickliffe (Wickliffe),35,Brooklyn (Brooklyn),21,0,,
9,Willard (Willard),0,Calvert (Tiffin),41,0,,
9,Williamsburg (Williamsburg),20,Bethel-Tate (Bethel),22,0,,
9,Wilmington (Wilmington),50,New Richmond (New Richmond),15,0,,
9,Windham (Windham),6,Mathews (Vienna),14,0,,
9,Winton Woods (Cincinnati),21,Loveland (Loveland),9,0,,
9,Withrow (Cincinnati),50,Hughes (Cincinnati),7,0,,
9,Woodridge (Peninsula),21,Ravenna (Ravenna),7,0,,
9,Woodward (Toledo),0,Start (Toledo),50,0,,
9,Wooster (Wooster),0,Ashland (Ashland),34,0,,
9,Harvest Prep (Canal Winchester),34,Licking Heights (Pataskala),18,0,,
9,Worthington Kilbourne (Columbus),13,Westerville North (Westerville),41,0,,
9,Valley Christian School (Youngstown),6,United (Hanoverton),38,0,,
9,Zane Trace (Chillicothe),49,Southeastern (Chillicothe),16,0,,
9,Clark Montessori (Cincinnati),48,Miami Valley Christian Academy (Cincinnati),9,0,,
9,Dohn Community (Cincinnati),18,McDowell (Erie),49,0,,PA
9,West Union (club) (West Union),6,Peebles (club) (Peebles),66,0,,
9,Brooke (Wellsburg),49,John Marshall (Glen Dale),23,0,WV,WV
9,Buffalo (Buffalo),0,Tolsia,43,0,WV,WV
9,Cabell Midland (Ona),28,Hurricane,31,0,WV,WV
9,Clay-Battelle (Blacksville),6,Cameron (Cameron),59,0,WV,WV
9,Greenbrier East,39,Ripley (Ripley),23,0,WV,WV
9,Hundred (Hundred),22,Hancock (Hancock),28,0,WV,MD
9,Magnolia (New Martinsville),6,St Marys (St Marys),47,0,WV,WV
9,Paden City (Paden City),42,Beallsville (Beallsville),28,0,WV,
9,Richwood,6,Madonna (Weirton),62,0,WV,WV
9,Sherman (Seth),38,Van (Van),8,0,WV,WV
9,Tug Valley (Williamson),42,Mount View,6,0,WV,WV
9,Weir (Weirton),34,Albert Gallatin (Uniontown),0,0,WV,PA
9,Wheeling Central Catholic (Wheeling),22,Martins Ferry (Martins Ferry),16,0,WV,
9,Wheeling Park (Wheeling),21,St Clairsville (St Clairsville),14,0,WV,
9,Linsly (Wheeling),21,Dover (Dover),42,0,WV,
9,Ballard,48,Oldham County,7,0,KY,KY
9,Beechwood,55,Carroll County,0,0,KY,KY
9,Belfry (Belfry),49,Estill County,7,0,KY,KY
9,Bishop Brossart (Alexandria),7,Ludlow,20,0,KY,KY
9,Boone County,7,Cooper (Union),49,0,KY,KY
9,Boyd County (Ashland),44,Rowan County,18,0,KY,KY
9,Campbell County (Alexandria),21,Simon Kenton,57,0,KY,KY
9,Central (Louisville),6,Christian Academy-Louisville,13,0,KY,KY
9,Conner,7,Highlands (Fort Thomas),58,0,KY,KY
9,DuPont Manual,27,Pleasure Ridge Park,11,0,KY,KY
9,Eastern (Louisville),0,Trinity (Louisville),45,0,KY,KY
9,Harrison County,6,Covington Catholic (Park Hills),56,0,KY,KY
9,Johnson Central,33,Greenup County,13,0,KY,KY
9,Meade County,0,St Xavier (Louisville),43,0,KY,KY
9,Paintsville,7,Pikeville (Pikeville),46,0,KY,KY
9,Paris,13,Raceland (Raceland),43,0,KY,KY
9,Phelps,27,Fairview (Ashland),56,0,KY,KY
9,Russell (Russell),38,Bath County,8,0,KY,KY
9,Ryle (Union),35,Great Crossing (Georgetown),21,0,KY,KY
9,Scott (Covington),7,Dixie Heights (Covington),67,0,KY,KY
9,South Oldham,39,North Bullitt,6,0,KY,KY
9,Trimble County,6,Holy Cross (Covington),48,0,KY,KY
9,Whitley County,0,Corbin,49,0,KY,KY
9,Brother Rice (Bloomfield Hills),7,Orchard Lake St Mary,41,0,MI,MI
9,Camden-Frontier,50,Litchfield,6,0,MI,MI
9,Dearborn Divine Child,6,Pontiac Notre Dame (Pontiac),49,0,MI,MI
9,Detroit Central,28,Detroit Denby,29,1,MI,MI
9,Detroit King,23,Detroit Cass Tech,24,1,MI,MI
9,Erie-Mason,20,Reading,32,0,MI,MI
9,North Adams-Jerome,32,Waldron,26,0,MI,MI
9,Ottawa Lake-Whiteford,45,Union City,7,0,MI,MI
9,Petersburg-Summerfield,36,Quincy,6,0,MI,MI
9,Riverview Gabriel Richard (Riverview),42,Bloomfield Hills Cranbrook Kingswood,7,0,MI,MI
9,Sand Creek,8,Bronson,6,0,MI,MI
9,Tekonsha,24,Athens,12,0,MI,MI
9,Bedford (Temperance),21,Monroe,15,0,MI,MI
9,Britton-Deerfield (Britton),16,Concord,38,0,MI,MI
9,Detroit University Prep Science and Math (Detroit),0,River Rouge,60,0,MI,MI
9,Everett,26,Tussey Mountain,28,0,PA,PA
9,Butler,7,Cathedral Prep (Erie),54,0,PA,PA
9,Penn Hills,12,Central Catholic (Pittsburgh),45,0,PA,PA
9,Shaler,14,Pine-Richland (Gibsonia),38,0,PA,PA
9,Ambridge,12,Central Valley (Monaca),56,0,PA,PA
9,Brownsville,0,Meyersdale,45,0,PA,PA
9,Karns City,14,Brookville,44,0,PA,PA
9,Hickory (Hermitage),38,Greenville,7,0,PA,PA
9,North East (North East),31,Harbor Creek (Harborcreek),12,0,PA,PA
9,University Prep (USO co-op) (Pittsburgh),8,Taylor Allderdice (Pittsburgh),0,0,PA,PA
9,Neumann Goretti (Philadelphia),28,Conwell-Egan,14,0,PA,PA
9,Attica,0,South Vermillion,48,0,IN,IN
9,Center Grove,45,Cathedral (Indianapolis),38,0,IN,IN
9,East Central (St Leon),41,Roncalli (Indianapolis),7,0,IN,IN
9,Fort Wayne Bishop Dwenger,47,Fort Wayne Concordia Lutheran,16,0,IN,IN
9,Fort Wayne Blackhawk Christian,0,Fremont,34,0,IN,IN
9,Hagerstown,27,Northeastern,20,0,IN,IN
9,Harrison (West Lafayette),42,Richmond,6,0,IN,IN
9,New Prairie,16,Elkhart (Elkhart),8,0,IN,IN
9,North Central (Indianapolis),3,Ben Davis,50,0,IN,IN
9,South Dearborn,21,Lawrenceburg (Lawrenceburg),42,0,IN,IN
9,South Decatur,38,Dayton Christian (Miamisburg),15,0,IN,
9,Irvington Prep (Indianapolis),0,Christel House - Manual (Indianapolis),68,0,IN,IN
9,Father Ryan (Nashville),10,McCallie,40,0,TN,TN
9,Petersburg,21,Dinwiddie,61,0,VA,VA
9,Life Christian Academy (Chester),10,Baylor (Chattanooga),49,0,VA,TN
9,DeMatha Catholic (Hyattsville),28,Good Counsel (Wheaton),34,0,MD,MD
9,Rock Creek Christian (Upper Marlboro),12,Mt Zion Prep (Lanham),26,0,MD,MD
9,Canisius (Buffalo),13,Lancaster (Lancaster),28,0,NY,NY
9,St Peter's Prep,28,Paramus Catholic (Paramus),27,0,NJ,NJ
9,St Thomas More (Hamilton),38,St Jean de Brebeuf (Hamilton),0,0,ON,ON
9,Cathedral (Hamilton),0,Bishop Tonnos (Ancaster),45,0,ON,ON
9,Bishop Ryan (Hamilton),0,St John Henry Newman (Stoney Creek),37,0,ON,ON
9,Master's Academy (Oviedo),28,Providence School (Jacksonville),42,0,FL,FL
9,Pine Forest (Pensacola),14,IMG Academy (Bradenton),55,0,FL,FL
9,Valdosta (Valdosta),24,Richmond Hill,14,0,GA,GA
9,Berne Union (Sugar Grove),6,Fisher Catholic (Lancaster),8,0,,
9,Cardinal Stritch Catholic (Oregon),0,Lima Central Catholic (Lima),53,0,,
9,Chalker (Southington),32,Holgate (Holgate),58,0,,
9,Cleveland Central Catholic (Cleveland),28,John F Kennedy (Warren),13,0,,
9,Ellet (Akron),24,Firestone (Akron),26,0,,
9,Archbishop Hoban (Akron),28,St Francis (Athol Springs),13,0,,NY
9,Indian Creek (Wintersville),40,Mapleton (Ashland),12,0,,
9,Archbishop Moeller (Cincinnati),21,St Edward (Lakewood),28,0,,
9,North (Akron),0,Buchtel (Akron),46,0,,
9,St Xavier (Cincinnati),21,St Ignatius (Cleveland),14,0,,
9,South Central (Greenwich),6,St Paul (Norwalk),54,0,,
9,Stryker (Stryker),14,Danbury (Lakeside),40,0,,
9,Wadsworth (Wadsworth),35,Fort Hill (Cumberland),36,0,,MD
9,Gamble Montessori (Cincinnati),20,Cincinnati College Prep (Cincinnati),30,0,,
9,Middletown Christian (club) (Franklin),6,Landmark Eagles (club) (Cincinnati),21,0,,
9,Frederick Douglass (Lexington),34,Bryan Station,14,0,KY,KY
9,Morenci,6,St Mary Central Catholic (Sandusky),40,0,MI,
9,Sharon (Sharon),0,Farrell (Farrell),20,0,PA,PA
9,Noblesville Lions (club) (Noblesville),20,Columbus Crusaders (club) (Columbus),47,0,IN,
9,Trinity Episcopal School (Richmond),20,St Michael the Archangel (Fredericksburg),27,0,VA,VA
9,Bishop McNamara (Forestville),14,St John's College (Washington),23,0,MD,DC
9,St Joseph's Collegiate (Buffalo),0,Huron Heights,28,0,NY,ON
9,Middletown (Middletown),31,Paul M. Hodgson Vo-Tech (Newark),14,0,DE,DE
10,Buckeye Valley (Delaware),23,Whitehall-Yearling (Whitehall),7,0,,
10,Claymont (Uhrichsville),0,Indian Valley (Gnadenhutten),38,0,,
10,Elgin (Marion),26,Hardin Northern (Dola),21,0,,
10,Lutheran East (Cleveland Heights),8,Gilmour Academy (Gates Mills),27,0,,
10,Marion-Franklin (Columbus),6,South (Columbus),0,0,,
10,Northland (Columbus),27,Beechcroft (Columbus),20,0,,
10,Ponitz Tech (Dayton),0,Dunbar (Dayton),36,0,,
10,Waite (Toledo),36,Woodward (Toledo),0,0,,
10,Warrensville Heights (Warrensville Heights),6,Bedford (Bedford),20,0,,
10,Woodward (Cincinnati),6,Taft (Cincinnati),33,0,,
10,Highlands (Fort Thomas),57,Scott (Covington),6,0,KY,KY
10,Perry Traditional Academy (Pittsburgh),8,University Prep (USO co-op) (Pittsburgh),32,1,PA,PA
10,Dinwiddie,70,Prince George,21,0,VA,VA
10,Hancock (Hancock),7,Paden City (Paden City),47,0,MD,WV
10,Gray Collegiate Academy (West Columbia),7,IMG Academy (Bradenton),53,0,SC,FL
10,Africentric Early College (Columbus),36,Eastmoor Academy (Columbus),0,0,,
10,Aiken (Cincinnati),8,Hughes (Cincinnati),39,0,,
10,Alexander (Albany),8,Meigs (Pomeroy),46,0,,
10,Allen East (Harrod),49,Ada (Ada),7,0,,
10,Alliance (Alliance),36,Marlington (Alliance),0,0,,
10,Amanda-Clearcreek (Amanda),11,Liberty Union (Baltimore),6,0,,
10,Anderson (Cincinnati),41,Kings (Kings Mills),21,0,,
10,Anna (Anna),40,Parkway (Rockford),6,0,,
10,Anthony Wayne (Whitehouse),35,Perrysburg (Perrysburg),10,0,,
10,Arcadia (Arcadia),14,Riverdale (Mt Blanchard),28,0,,
10,Arcanum (Arcanum),28,Bradford (Bradford),34,0,,
10,Archbishop Alter (Kettering),21,Chaminade Julienne (Dayton),14,0,,
10,Archbold (Archbold),42,Bryan (Bryan),21,0,,
10,Arlington (Arlington),0,Lucas (Lucas),30,0,,
10,Ashland (Ashland),14,Lexington (Lexington),24,0,,
10,Lakeside (Ashtabula),20,Edgewood (Ashtabula),38,0,,
10,Aurora (Aurora),9,Highland (Medina),7,0,,
10,Austintown-Fitch (Austintown),14,Warren G Harding (Warren),13,0,,
10,Avon Lake (Avon Lake),0,Avon (Avon),45,0,,
10,Badin (Hamilton),38,Archbishop McNicholas (Cincinnati),35,0,,
10,Barberton (Barberton),49,Cuyahoga Falls (Cuyahoga Falls),14,0,,
10,Barnesville (Barnesville),40,Union Local (Belmont),19,0,,
10,Batavia (Batavia),34,Goshen (Goshen),47,0,,
10,Bath (Lima),0,St Marys Memorial (St Marys),31,0,,
10,Beallsville (Beallsville),32,Van (Van),8,0,,WV
10,Bellbrook (Bellbrook),37,Ross (Hamilton),13,0,,
10,Belpre (Belpre),31,Clay-Battelle (Blacksville),13,0,,WV
10,Benedictine (Cleveland),7,St Vincent-St Mary (Akron),20,0,,
10,Benjamin Logan (Bellefontaine),8,Graham Local (St Paris),31,0,,
10,Berkshire (Burton),20,Harvey (Painesville),21,0,,
10,Berne Union (Sugar Grove),0,Fairfield Christian Academy (Lancaster),35,0,,
10,Bethel (Tipp City),21,Troy Christian (Troy),22,0,,
10,Bethel-Tate (Bethel),60,Fayetteville (Fayetteville),7,0,,
10,Big Walnut (Sunbury),17,Canal Winchester (Canal Winchester),0,0,,
10,Bishop Ready (Columbus),28,Columbus Academy (Gahanna),7,0,,
10,Bishop Watterson (Columbus),24,St Francis DeSales (Columbus),27,0,,
10,Bluffton (Bluffton),7,Columbus Grove (Columbus Grove),14,0,,
10,Bowling Green (Bowling Green),14,Fremont Ross (Fremont),40,0,,
10,Bowsher (Toledo),6,Scott (Toledo),39,0,,
10,Brookfield (Brookfield),25,Garfield (Garrettsville),60,0,,
10,Brooklyn (Brooklyn),0,Cuyahoga Heights (Cuyahoga Heights),25,0,,
10,Brookside (Sheffield),7,Clearview (Lorain),48,0,,
10,Brookville (Brookville),43,Franklin (Franklin),21,0,,
10,Buckeye Trail (Lore City),16,Newcomerstown (Newcomerstown),13,0,,
10,Harrison Central (Cadiz),49,Buckeye Local (Rayland),7,0,,
10,Calvert (Tiffin),7,Hopewell-Loudon (Bascom),19,0,,
10,Cambridge (Cambridge),13,St Clairsville (St Clairsville),55,0,,
10,Canfield (Canfield),45,Boardman (Youngstown),7,0,,
10,Cardinal Mooney (Youngstown),16,Ursuline (Youngstown),35,0,,
10,Carey (Carey),55,Seneca East (Attica),6,0,,
10,Archbishop Carroll (Dayton),0,Bishop Fenwick (Franklin),42,0,,
10,Carrollton (Carrollton),34,Minerva (Minerva),0,0,,
10,Catholic Central (Springfield),28,Madison-Plains (London),0,0,,
10,Catholic Central (Steubenville),6,Toronto (Toronto),17,0,,
10,Cedarville (Cedarville),0,Greeneview (Jamestown),22,0,,
10,Celina (Celina),3,Wapakoneta (Wapakoneta),30,0,,
10,Centennial (Columbus),28,Whetstone (Columbus),14,0,,
10,Centerburg (Centerburg),14,Fredericktown (Fredericktown),32,0,,
10,Centerville (Centerville),16,Wayne (Huber Heights),32,0,,
10,Canton Central Catholic (Canton),42,St Thomas Aquinas (Louisville),6,0,,
10,Toledo Christian (Toledo),44,Britton-Deerfield (Britton),14,0,,MI
10,Twinsburg (Twinsburg),40,Stow-Munroe Falls (Stow),10,0,,
10,Chaney (Youngstown),35,Youngstown East (Youngstown),6,0,,
10,Chillicothe (Chillicothe),7,Jackson (Jackson),48,0,,
10,Chippewa (Doylestown),0,Dalton (Dalton),47,0,,
10,Cincinnati Hills Christian Academy (Cincinnati),44,Summit Country Day (Cincinnati),13,0,,
10,Circleville (Circleville),0,Bloom-Carroll (Carroll),40,0,,
10,Clay (Oregon),66,Rogers (Toledo),14,0,,
10,Clear Fork (Bellville),8,River Valley (Caledonia),0,0,,
10,Clermont Northeastern (Batavia),0,Williamsburg (Williamsburg),41,0,,
10,Cleveland Central Catholic (Cleveland),0,Villa Angela-St Joseph (Cleveland),45,0,,
10,Cleveland Heights (Cleveland Heights),41,Shaker Heights (Shaker Heights),31,0,,
10,Coldwater (Coldwater),14,Marion Local (Maria Stein),35,0,,
10,Colerain (Cincinnati),7,Fairfield (Fairfield),49,0,,
10,Collinwood (Cleveland),0,Rhodes (Cleveland),30,0,,
10,Colonel Crawford (North Robinson),45,Buckeye Central (New Washington),6,0,,
10,Thurgood Marshall (Dayton),6,Trotwood-Madison (Trotwood),42,0,,
10,Columbia (Columbia Station),20,Black River (Sullivan),24,0,,
10,Conneaut (Conneaut),18,Madison (Madison),27,0,,
10,Coshocton (Coshocton),44,River View (Warsaw),6,0,,
10,Covington (Covington),7,Miami East (Casstown),42,0,,
10,Crestline (Crestline),6,Cory-Rawson (Rawson),33,0,,
10,Crestview (Ashland),18,Mapleton (Ashland),28,0,,
10,Crestwood (Mantua),28,Grand Valley (Orwell),27,0,,
10,Crooksville (Crooksville),7,Morgan (McConnelsville),33,0,,
10,Cuyahoga Valley Christian Academy (Cuyahoga Falls),41,Manchester (New Franklin),14,0,,
10,Danbury (Lakeside),0,Camden-Frontier,56,0,,MI
10,Dawson-Bryant (Coal Grove),16,Rock Hill (Ironton),23,0,,
10,Deer Park (Cincinnati),21,Madeira (Cincinnati),42,0,,
10,Defiance (Defiance),14,Ottawa-Glandorf (Ottawa),10,0,,
10,Dublin Coffman (Dublin),14,Hilliard Bradley (Hilliard),7,0,,
10,Dublin Jerome (Dublin),36,Hilliard Darby (Hilliard),26,0,,
10,East Clinton (Sabina),13,Blanchester (Blanchester),40,0,,
10,Eastern (Beaver),43,Green (Franklin Furnace),7,0,,
10,East Knox (Howard),12,Danville (Danville),14,0,,
10,East Liverpool (East Liverpool),12,Weir (Weirton),47,0,,WV
10,East Palestine (East Palestine),0,United (Hanoverton),40,0,,
10,Eastwood (Pemberville),36,Genoa Area (Genoa),29,0,,
10,Eaton (Eaton),17,Carlisle (Carlisle),7,0,,
10,Edgerton (Edgerton),16,Antwerp (Antwerp),38,0,,
10,Elder (Cincinnati),29,La Salle (Cincinnati),23,0,,
10,Ellet (Akron),14,East (Akron),13,0,,
10,Elmwood (Bloomdale),6,Pandora-Gilboa (Pandora),48,0,,
10,Elyria (Elyria),3,Berea-Midpark (Berea),28,0,,
10,Elyria Catholic (Elyria),7,Westlake (Westlake),27,0,,
10,Euclid (Euclid),12,Mentor (Mentor),48,0,,
10,Evergreen (Metamora),15,Delta (Delta),12,0,,
10,Fairborn (Fairborn),14,Piqua (Piqua),10,0,,
10,Fairland (Proctorville),38,Chesapeake (Chesapeake),2,0,,
10,Fairport Harding (Fairport Harbor),40,Mathews (Vienna),0,0,,
10,Fairview (Fairview Park),0,Rocky River (Rocky River),40,0,,
10,Fairview (Sherwood),28,Ayersville (Defiance),36,0,,
10,Firelands (Oberlin),27,Wellington (Wellington),0,0,,
10,Fisher Catholic (Lancaster),3,Grove City Christian (Grove City),35,0,,
10,Fort Frye (Beverly),16,Waterford (Waterford),0,0,,
10,Galion (Galion),34,Marion Harding (Marion),0,0,,
10,Gallia Academy (Gallipolis),28,South Point (South Point),0,0,,
10,Garaway (Sugarcreek),35,Ridgewood (West Lafayette),13,0,,
10,Garfield Heights (Garfield Heights),48,Shaw (East Cleveland),0,0,,
10,Girard (Girard),28,Niles McKinley (Niles),48,0,,
10,GlenOak (Canton),21,Perry (Massillon),16,0,,
10,Glenville (Cleveland),42,John Marshall (Cleveland),7,0,,
10,Granville (Granville),31,Watkins Memorial (Pataskala),6,0,,
10,Grove City (Grove City),67,Westland (Galloway),13,0,,
10,Groveport Madison (Groveport),31,Central Crossing (Grove City),0,0,,
10,Hamilton Township (Columbus),0,Logan Elm (Circleville),28,0,,
10,Harrison (Harrison),55,Northwest (Cincinnati),0,0,,
10,Delaware Hayes (Delaware),30,Franklin Heights (Columbus),6,0,,
10,Hicksville (Hicksville),0,Tinora (Defiance),35,0,,
10,Hilliard Davidson (Hilliard),0,Upper Arlington (Upper Arlington),10,0,,
10,Hillsboro (Hillsboro),13,McClain (Greenfield),21,0,,
10,Hilltop (West Unity),0,Montpelier (Montpelier),56,0,,
10,Holgate (Holgate),30,Morenci,22,0,,MI
10,Holy Name (Parma Heights),30,Valley Forge (Parma Heights),16,0,,
10,Hubbard (Hubbard),0,South Range (Canfield),35,0,,
10,Huntington (Chillicothe),14,Adena (Frankfort),35,0,,
10,Huron (Huron),7,Edison (Milan),35,0,,
10,Independence (Columbus),54,Walnut Ridge (Columbus),30,0,,
10,Indian Creek (Wintersville),6,Edison (Richmond),26,0,,
10,Indian Hill (Cincinnati),44,Taylor (Cleves),13,0,,
10,Indian Lake (Lewistown),15,North Union (Richwood),13,0,,
10,Jackson (Massillon),14,Hoover (North Canton),27,0,,
10,Jefferson (Delphos),31,Spencerville (Spencerville),28,0,,
10,Jefferson Area (Jefferson),13,Geneva (Geneva),57,0,,
10,John Adams (Cleveland),12,East Technical (Cleveland),34,0,,
10,John F Kennedy (Cleveland),0,John Hay (Cleveland),37,0,,
10,John F Kennedy (Warren),24,Southeast (Ravenna),25,0,,
10,John Glenn (New Concord),7,Tri-Valley (Dresden),42,0,,
10,Johnstown (Johnstown),21,Heath (Heath),54,0,,
10,Jonathan Alder (Plain City),49,Tecumseh (New Carlisle),23,0,,
10,Kenston (Chagrin Falls),49,North (Eastlake),21,0,,
